t_rel_s,vdd_cpu_gpu_cv_mw,vdd_in_mw,vdd_soc_mw,temp_cpu_c,temp_gpu_c,temp_soc0_c,temp_soc1_c,temp_soc2_c,temp_tj_c,gpu_util_pct,gpu_mhz,emc_util_pct,emc_mhz,ram_used_mb
12.785,3401,8808,2099,47.531,49.156,47.218,47.25,46.281,49.156,99,603,28,2133,2813
12.901,3441,8808,2099,47.531,49.093,47.281,47.281,46.375,49.093,99,603,28,2133,2813
13.017,3401,8769,2099,47.531,49.0,47.281,47.343,46.406,49.0,99,602,28,2133,2813
13.134,3401,8755,2099,47.656,49.125,47.281,47.343,46.437,49.125,99,603,28,2133,2813
13.248,3401,8755,2099,47.406,49.0,47.25,47.281,46.406,49.0,99,602,28,2133,2813
13.365,3401,8794,2099,47.343,49.062,47.375,47.281,46.437,49.062,99,602,28,2133,2813
13.479,3441,8834,2099,47.437,49.0,47.312,47.281,46.437,49.0,99,603,28,2133,2813
13.595,3401,8834,2099,47.406,49.375,47.468,47.281,46.406,49.375,99,602,28,2133,2813
13.711,3401,8848,2099,47.375,49.25,47.531,47.531,46.437,49.25,99,603,28,2133,2813
13.825,3401,8794,2099,47.375,49.218,47.5,47.5,46.531,49.218,99,602,28,2133,2812
13.94,3441,8794,2099,47.406,49.312,47.468,47.406,46.531,49.312,99,602,28,2133,2812
14.056,3441,8808,2099,47.281,49.218,47.5,47.5,46.468,49.218,99,603,28,2133,2812
14.172,3401,8769,2099,47.187,49.125,47.5,47.5,46.468,49.125,99,601,28,2133,2812
14.288,3401,8808,2099,47.25,49.187,47.531,47.531,46.531,49.187,99,602,28,2133,2812
14.404,3401,8808,2099,47.281,49.062,47.5,47.531,46.531,49.062,99,602,28,2133,2812
14.519,3401,8794,2099,47.218,49.562,47.406,47.531,46.593,49.562,99,602,28,2133,2812
14.633,3441,8808,2099,47.75,49.406,47.5,47.531,46.593,49.406,99,602,28,2133,2812
14.749,3441,8808,2099,47.25,49.5,47.5,47.437,46.468,49.5,99,602,28,2133,2812
14.866,3401,8769,2099,47.218,49.437,47.468,47.437,46.5,49.156,99,602,28,2133,2812
14.981,3401,8794,2099,47.281,49.593,47.531,47.468,46.531,49.593,99,602,28,2133,2812
15.096,3441,8794,2099,47.656,49.406,47.531,47.468,46.531,49.406,99,602,28,2133,2812
15.211,3441,8794,2099,47.656,49.281,47.468,47.406,46.531,49.281,99,601,28,2133,2812
15.325,3441,8808,2099,47.656,49.187,47.437,47.468,46.531,49.187,99,602,28,2133,2812
15.441,3401,8794,2099,47.406,49.656,47.531,47.375,46.593,49.656,99,601,28,2133,2812
15.557,3401,8834,2099,47.5,49.218,47.562,47.437,46.531,49.218,99,602,28,2133,2812
15.673,3441,8834,2099,47.593,49.656,47.656,47.406,46.531,49.656,99,602,28,2133,2812
15.788,3441,8834,2099,47.562,49.468,47.625,47.437,46.562,49.468,99,602,28,2133,2811
15.902,3441,8794,2099,47.437,49.406,47.656,47.718,46.625,49.406,99,602,28,2133,2811
16.018,3401,8769,2099,47.468,49.531,47.687,47.656,46.687,49.531,99,600,28,2133,2811
16.134,3401,8794,2099,47.437,49.406,47.687,47.687,46.718,49.406,99,603,28,2133,2811
16.25,3401,8808,2099,47.5,49.5,47.593,47.593,46.687,49.5,99,602,28,2133,2811
16.365,3401,8808,2099,47.437,49.375,47.562,47.687,46.656,49.375,99,603,28,2133,2811
16.48,3441,8808,2099,47.468,49.312,47.593,47.625,46.75,49.312,99,602,28,2133,2811
16.594,3441,8794,2099,47.875,49.781,47.625,47.718,46.75,49.781,99,603,28,2133,2811
16.709,3441,8834,2099,47.937,49.656,47.593,47.593,46.812,49.656,99,602,28,2133,2811
16.825,3441,8808,2099,47.75,49.406,47.562,47.625,46.656,49.406,99,603,28,2133,2811
16.941,3441,8808,2099,48.0,49.625,47.562,47.562,46.625,49.625,99,601,28,2133,2811
17.056,3441,8808,2099,47.562,49.468,47.562,47.593,46.718,49.468,99,602,28,2133,2811
17.17,3441,8808,2099,47.656,49.437,47.625,47.531,46.718,49.437,99,603,28,2133,2811
17.285,3441,8794,2099,47.718,49.312,47.531,47.843,46.656,49.312,99,601,28,2133,2811
17.399,3441,8808,2099,47.562,49.718,47.812,47.781,46.781,49.718,99,602,28,2133,2811
17.514,3401,8769,2099,47.531,49.562,47.812,47.781,46.781,49.562,99,601,28,2133,2811
17.628,3401,8794,2099,47.531,49.468,47.625,47.718,46.812,49.468,99,601,28,2133,2811
17.743,3441,8794,2099,47.437,49.406,47.718,47.656,46.781,49.593,99,601,28,2133,2811
17.865,3441,8794,2099,47.625,49.75,47.875,47.843,46.75,49.75,99,602,28,2133,2811
17.981,3441,8794,2099,47.625,49.406,47.781,47.937,46.781,49.406,99,603,28,2133,2811
18.095,3401,8769,2099,47.562,49.781,47.843,47.781,46.812,49.781,99,602,28,2133,2811
18.212,3401,8808,2099,47.656,49.593,47.781,47.812,46.906,49.593,99,603,28,2133,2811
18.328,3441,8794,2099,47.656,49.812,47.843,47.781,46.875,49.812,99,601,28,2133,2811
18.444,3441,8794,2099,47.625,49.562,47.843,47.843,46.875,49.562,99,603,28,2133,2811
